id,Kota,perkap,score12,score11,score3,GK
355,B,850321.4285714286,0.4166666666666666,0.4166666666666666,0.2222222222222222,608804.3096
356,A,682250,0.5416666666666667,0.5416666666666667,0.38888888888888884,423139.2941
357,G,655330.3571428572,0.16666666666666669,0.041666666666666664,0.05555555555555555,578589.38449
358,B,1162702.380952381,0.4583333333333333,0.4583333333333333,0.2777777777777778,608804.3096
359,D,1127261.619047619,0.25,0.125,0.16666666666666669,579742.9057
360,G,278938.09523809527,0.25,0.125,0.16666666666666669,578589.38449
361,C,427769.84126984124,0.4166666666666667,0.2916666666666667,0.38888888888888884,437944.2735
362,G,674992.8571428572,0.2916666666666667,0.16666666666666669,0.2222222222222222,578589.38449
363,D,994747.4656357388,0.375,0.375,0.16666666666666669,579742.9057
364,C,650986.7619047619,0.2916666666666667,0.2916666666666667,0.38888888888888884,437944.2735
365,B,1085164.1629847814,0.16666666666666669,0.041666666666666664,0.05555555555555555,608804.3096
366,D,1449242.857142857,0.2916666666666667,0.2916666666666667,0.05555555555555555,579742.9057
367,G,1094539.6825396826,0.25,0.375,0.16666666666666669,578589.38449
368,A,437008.5714285714,0.25,0.25,0.3333333333333333,423139.2941
369,G,380476.1904761905,0.4583333333333333,0.4583333333333333,0.2777777777777778,578589.38449
370,D,820793.6507936508,0.2916666666666667,0.16666666666666669,0.2222222222222222,579742.9057
371,G,679005.9523809524,0.25,0.125,0.16666666666666669,578589.38449
372,F,549059.5238095238,0.25,0.125,0.16666666666666669,529685.4639
373,D,1189230.1587301588,0.4166666666666666,0.4166666666666666,0.2222222222222222,579742.9057
374,D,845658.7301587301,0.16666666666666669,0.041666666666666664,0.05555555555555555,579742.9057
375,C,963161.9047619049,0.125,0.125,0.16666666666666669,437944.2735
376,D,552029.6854761905,0.125,0,0,579742.9057
377,A,733023.8095238095,0.2916666666666667,0.16666666666666669,0.2222222222222222,423139.2941
378,E,787642.3866071429,0.375,0.375,0.16666666666666669,410945.0876
379,A,918242.5595238095,0.2916666666666667,0.16666666666666669,0.2222222222222222,423139.2941
380,A,891635.7142857142,0.125,0,0,423139.2941
381,E,798919.0476190476,0.5416666666666667,0.5416666666666667,0.38888888888888884,410945.0876
382,F,664563.4920634921,0.375,0.25,0.3333333333333333,529685.4639
383,A,467714.28571428574,0.125,0,0,423139.2941
384,D,643648.8095238096,0.16666666666666669,0.041666666666666664,0.05555555555555555,579742.9057
385,G,389863.09523809527,0.4166666666666666,0.4166666666666666,0.2222222222222222,578589.38449
386,G,446696.4285714286,0.25,0.125,0.16666666666666669,578589.38449
387,G,1161256.8027210885,0.375,0.375,0.5,578589.38449
388,B,828282.9931972788,0.5,0.5,0.33333333333333337,608804.3096
389,C,566965.1904761905,0.4166666666666667,0.2916666666666667,0.38888888888888884,437944.2735
390,B,554e3,0.2916666666666667,0.16666666666666669,0.2222222222222222,608804.3096
391,A,722697.619047619,0.25,0.375,0.16666666666666669,423139.2941
392,A,763240.4761904761,0.5,0.5,0.3333333333333333,423139.2941
393,E,600583.3333333334,0.5416666666666667,0.4166666666666667,0.5555555555555557,410945.0876
394,D,510309.5238095238,0.4583333333333333,0.4583333333333333,0.2777777777777778,579742.9057
395,E,2806821.4285714286,0.375,0.375,0.16666666666666669,410945.0876
396,A,379672.61904761905,0.375,0.375,0.16666666666666669,423139.2941
397,D,687738.0952380953,0.2916666666666667,0.16666666666666669,0.2222222222222222,579742.9057
398,A,1402515.8730158731,0.25,0.125,0.16666666666666669,423139.2941
399,C,666261.9047619047,0.25,0.125,0.16666666666666669,437944.2735
400,C,519938.24101068993,0.375,0.25,0.3333333333333333,437944.2735
401,E,695028.5714285715,0.2916666666666667,0.16666666666666669,0.2222222222222222,410945.0876
402,C,1705461.2892776157,0.125,0.125,0.16666666666666669,437944.2735
403,E,757997.2465176546,0.4583333333333333,0.4583333333333333,0.2777777777777778,410945.0876
404,E,460890.4761904762,0.375,0.375,0.16666666666666669,410945.0876
405,A,1265847.181729835,0.375,0.375,0.16666666666666669,423139.2941
406,D,936461.4917395529,0.45833333333333337,0.33333333333333337,0.4444444444444444,579742.9057
407,B,473617.1849692257,0.25,0.25,0,608804.3096
408,B,861400.7936507937,0.25,0.125,0.16666666666666669,608804.3096
409,E,1067214.2857142857,0.25,0.125,0.16666666666666669,410945.0876
410,E,1313976.1904761905,0.125,0.125,0.16666666666666669,410945.0876
411,E,823033.3333333334,0.2916666666666667,0.16666666666666669,0.2222222222222222,410945.0876
412,F,1216960.5604146419,0.2916666666666667,0.2916666666666667,0.05555555555555555,529685.4639
413,A,276081.3253968254,0.3333333333333333,0.2083333333333333,0.2777777777777778,423139.2941
414,A,627550,0,0,0,423139.2941
415,E,1207892.857142857,0.25,0.125,0.16666666666666669,410945.0876
416,C,552176.3362487853,0.2916666666666667,0.16666666666666669,0.2222222222222222,437944.2735
417,A,1036386.5476190476,0.25,0.125,0.16666666666666669,423139.2941
418,C,1694488.0952380951,0.25,0.125,0.16666666666666669,437944.2735
419,G,789182.0634920634,0.25,0.25,0,578589.38449
420,B,890031.887755102,0,0,0,608804.3096
421,F,1190771.7444120506,0.375,0.25,0.3333333333333333,529685.4639
422,D,3262035.714285714,0.125,0,0,579742.9057
423,D,500933.3333333334,0.125,0,0,579742.9057
424,E,3973028,0,0,0,410945.0876
425,F,937182.5396825396,0.4583333333333333,0.4583333333333333,0.2777777777777778,529685.4639
426,B,1927349.2063492064,0.25,0.125,0.16666666666666669,608804.3096
427,G,3909299.9271137025,0.125,0,0,578589.38449
428,A,2723058.333333333,0,0,0,423139.2941
429,B,1411396.8253968253,0.16666666666666669,0.041666666666666664,0.05555555555555555,608804.3096
430,D,733317.4603174604,0,0,0,579742.9057
431,D,1253652.0894071914,0.2916666666666667,0.2916666666666667,0.05555555555555555,579742.9057
432,B,1112023.7023809522,0,0,0,608804.3096
433,A,945419.6428571428,0.125,0.125,0.16666666666666669,423139.2941
434,C,1403685.714285714,0.16666666666666669,0.041666666666666664,0.05555555555555555,437944.2735
435,D,670166.6666666666,0.2916666666666667,0.2916666666666667,0.05555555555555555,579742.9057
436,G,717365.7142857143,0.2916666666666667,0.16666666666666669,0.2222222222222222,578589.38449
437,D,399005.9047619048,0.16666666666666669,0.041666666666666664,0.05555555555555555,579742.9057
438,B,1102738.0952380951,0.4166666666666667,0.2916666666666667,0.38888888888888884,608804.3096
439,C,1141920.634920635,0.16666666666666669,0.041666666666666664,0.05555555555555555,437944.2735
440,G,1306077.380952381,0.5416666666666667,0.5416666666666667,0.38888888888888884,578589.38449
441,E,468996.5714285714,0.2916666666666667,0.16666666666666669,0.2222222222222222,410945.0876
442,E,917750,0.16666666666666669,0.041666666666666664,0.05555555555555555,410945.0876
443,A,871026.7857142857,0.2916666666666667,0.16666666666666669,0.2222222222222222,423139.2941
444,A,425440.4761904762,0.4166666666666667,0.2916666666666667,0.38888888888888884,423139.2941
445,D,2834354.211208293,0.2916666666666667,0.16666666666666669,0.2222222222222222,579742.9057
446,C,780158.7301587301,0.2916666666666667,0.16666666666666669,0.2222222222222222,437944.2735
447,D,810841.2698412699,0.16666666666666669,0.041666666666666664,0.05555555555555555,579742.9057
448,G,1988079.365079365,0.2916666666666667,0.16666666666666669,0.2222222222222222,578589.38449
449,A,544e3,0.2916666666666667,0.16666666666666669,0.2222222222222222,423139.2941
450,A,621113.0952380953,0.5,0.5,0.3333333333333333,423139.2941
451,D,1640416.6666666665,0.25,0.25,0,579742.9057
452,A,737202.380952381,0.2916666666666667,0.2916666666666667,0.05555555555555555,423139.2941
453,A,693031.7460317462,0.4166666666666666,0.4166666666666666,0.2222222222222222,423139.2941
454,C,964607.7232142857,0.125,0,0,437944.2735
455,B,828048.2943784562,0.25,0.25,0,608804.3096
456,A,1984523.8095238097,0.375,0.375,0.16666666666666669,423139.2941
457,D,1203869.0476190476,0.4166666666666666,0.4166666666666666,0.2222222222222222,579742.9057
458,E,599833.3333333334,0.375,0.375,0.16666666666666669,410945.0876
459,C,2941166.666666667,0.375,0.375,0.16666666666666669,437944.2735
460,B,1601857.293160083,0.16666666666666669,0.041666666666666664,0.05555555555555555,608804.3096
461,G,1039184.5238095238,0.375,0.375,0.16666666666666669,578589.38449
462,G,479282.7380952381,0.5,0.3750000000000001,0.5,578589.38449
463,G,914886.9047619049,0.5,0.5,0.3333333333333333,578589.38449
464,G,2021738.0952380951,0.25,0.25,0,578589.38449
465,B,1405892.8571428573,0.2916666666666667,0.16666666666666669,0.2222222222222222,608804.3096
466,C,1360747.4642857143,0.4166666666666666,0.4166666666666666,0.2222222222222222,437944.2735
467,B,1308246.0317460317,0.2083333333333333,0.08333333333333333,0.11111111111111109,608804.3096
468,F,478233.6507936508,0.2916666666666667,0.2916666666666667,0.05555555555555555,529685.4639
469,G,999960.3174603175,0.2916666666666667,0.2916666666666667,0.05555555555555555,578589.38449
470,A,1083589.102469534,0.25,0.25,0,423139.2941
471,A,811341.2698412699,0.375,0.375,0.16666666666666669,423139.2941
472,E,1156125,0.375,0.375,0.16666666666666669,410945.0876
473,F,1050892.8571428573,0.125,0.25,0,529685.4639
474,A,531023.8095238096,0.375,0.25,0.3333333333333333,423139.2941
475,A,3370906.082236903,0.25,0.25,0,423139.2941
476,D,2924079.365079365,0.041666666666666664,0.041666666666666664,0.05555555555555555,579742.9057
477,C,856571.4285714285,0.2916666666666667,0.2916666666666667,0.05555555555555555,437944.2735
478,C,894041.6666666667,0.375,0.375,0.16666666666666669,437944.2735
479,G,1380250,0.375,0.375,0.16666666666666669,578589.38449
480,G,2221407.142857143,0.125,0.25,0,578589.38449
481,G,1021140.8730158731,0.375,0.375,0.16666666666666669,578589.38449
482,C,1818577.380952381,0.125,0,0,437944.2735
483,G,1821634.9206349207,0.25,0.25,0,578589.38449
484,A,1499063.7755102043,0.5416666666666667,0.5416666666666667,0.38888888888888884,423139.2941
485,A,1581827.380952381,0.25,0.125,0.16666666666666669,423139.2941
486,E,1503852.380952381,0.25,0.125,0.16666666666666669,410945.0876
487,F,1543395.8333333335,0.25,0.25,0,529685.4639
488,C,991797.6190476189,0,0,0,437944.2735
489,G,2401301.587301587,0.5,0.5,0.3333333333333333,578589.38449
490,E,638214.2857142857,0.5416666666666667,0.5416666666666667,0.38888888888888884,410945.0876
491,G,613267.857142857,0.25,0.25,0,578589.38449
492,C,723761.9047619047,0.4166666666666666,0.4166666666666666,0.2222222222222222,437944.2735
493,C,612351.1904761904,0.375,0.375,0.16666666666666669,437944.2735
494,A,1092473.2142857143,0.125,0,0,423139.2941
495,A,1283357.1428571427,0.25,0.25,0,423139.2941
496,C,937970.2380952381,0.4166666666666666,0.4166666666666666,0.2222222222222222,437944.2735
497,G,1356267.8571428573,0.4166666666666666,0.4166666666666666,0.2222222222222222,578589.38449
498,D,806398.8095238095,0.4166666666666666,0.4166666666666666,0.2222222222222222,579742.9057
499,A,892440.4761904762,0.4583333333333333,0.4583333333333333,0.2777777777777778,423139.2941
500,C,412821.4285714286,0.2916666666666667,0.2916666666666667,0.05555555555555555,437944.2735
501,G,1193095.238095238,0.4166666666666666,0.4166666666666666,0.2222222222222222,578589.38449
502,G,594027.7777777778,0.4583333333333333,0.4583333333333333,0.2777777777777778,578589.38449
503,A,2365476.1904761903,0,0,0,423139.2941
504,B,556671.4285714285,0.375,0.375,0.16666666666666669,608804.3096
505,A,2235238.095238095,0,0,0,423139.2941
506,E,1264852.380952381,0.4166666666666666,0.4166666666666666,0.2222222222222222,410945.0876
507,D,568612.4162223007,0.5416666666666667,0.5416666666666667,0.38888888888888884,579742.9057
508,A,269032.7380952381,0.5,0.5,0.3333333333333333,423139.2941
509,B,1626484.1269841269,0.2916666666666667,0.16666666666666669,0.2222222222222222,608804.3096
510,G,1247973.8095238095,0.25,0.25,0,578589.38449
511,C,682063.4920634921,0.4583333333333333,0.4583333333333333,0.2777777777777778,437944.2735
512,G,1634869.0476190476,0.5416666666666667,0.5416666666666667,0.38888888888888884,578589.38449
513,F,1009961.9047619046,0.3333333333333333,0.2083333333333333,0.2777777777777778,529685.4639
514,A,2211607.1428571427,0.2916666666666667,0.2916666666666667,0.05555555555555555,423139.2941
515,G,1138880.9523809524,0.125,0.125,0.16666666666666669,578589.38449
516,A,1786979.1666666665,0.25,0.125,0.16666666666666669,423139.2941
517,D,942192.4603174604,0.375,0.375,0.16666666666666669,579742.9057
518,G,4041248.351534869,0.25,0.25,0,578589.38449
519,E,1115283.5585399691,0.25,0.25,0,410945.0876
520,A,1125137.4851190476,0.125,0,0,423139.2941
521,D,1808380.5952380951,0.25,0.25,0,579742.9057
522,A,771592.2619047619,0.375,0.25,0.3333333333333333,423139.2941
523,G,1061622.282894008,0.25,0.25,0,578589.38449
524,A,571488.0952380953,0.25,0.125,0.16666666666666669,423139.2941
525,G,3494047.6190476194,0.2916666666666667,0.2916666666666667,0.05555555555555555,578589.38449
526,G,770456.3492063492,0.25,0.25,0,578589.38449
527,G,853988.0952380953,0.125,0,0,578589.38449
528,A,2111393.9732142854,0,0,0,423139.2941
529,G,958899.4848546466,0.375,0.375,0.16666666666666669,578589.38449
530,B,3584761.904761905,0.2916666666666667,0.2916666666666667,0.05555555555555555,608804.3096
531,E,1682346.5887569124,0.4166666666666666,0.4166666666666666,0.2222222222222222,410945.0876
532,G,1330797.619047619,0.2916666666666667,0.16666666666666669,0.2222222222222222,578589.38449
533,B,1043636.9047619049,0.25,0.25,0,608804.3096
534,B,1252633.3333333333,0.125,0.125,0.16666666666666669,608804.3096
535,E,922082.4663846389,0.25,0.125,0.16666666666666669,410945.0876
536,G,354610.11904761905,0.25,0.25,0,578589.38449
537,A,1311650,0.25,0.25,0,423139.2941
538,C,468692.7904761905,0.375,0.375,0.16666666666666669,437944.2735
539,B,1141428.5714285714,0.375,0.375,0.16666666666666669,608804.3096
540,A,464947.61904761905,0.5,0.5,0.3333333333333333,423139.2941
541,A,1106785,0.25,0.25,0,423139.2941
542,D,1037753.9682539683,0.25,0.25,0,579742.9057
543,F,940534.5238095239,0.25,0.25,0,529685.4639
544,D,568348.2142857143,0.5833333333333334,0.5833333333333334,0.4444444444444444,579742.9057
545,D,690035.7142857143,0.25,0.25,0,579742.9057
546,C,1381126.9841269841,0.375,0.375,0.16666666666666669,437944.2735
547,F,729726.1904761904,0.4166666666666666,0.4166666666666666,0.2222222222222222,529685.4639
548,B,1722648.8095238097,0.125,0,0,608804.3096
549,B,711190.4761904762,0.16666666666666669,0.2916666666666667,0.05555555555555555,608804.3096
550,A,3938155.516233766,0.041666666666666664,0.041666666666666664,0.05555555555555555,423139.2941
551,F,708416.6666666667,0.375,0.375,0.16666666666666669,529685.4639
552,E,1782261.9047619049,0.375,0.375,0.16666666666666669,410945.0876
553,B,579809.5238095238,0.5416666666666667,0.5416666666666667,0.38888888888888884,608804.3096
554,E,1726160.7030697383,0.375,0.25,0.3333333333333333,410945.0876
555,F,1436571.4285714286,0.16666666666666669,0.041666666666666664,0.05555555555555555,529685.4639
556,G,833821.4285714286,0.125,0,0,578589.38449
557,D,872944.4444444444,0.125,0,0,579742.9057
558,C,3821595.238095238,0.16666666666666669,0.041666666666666664,0.05555555555555555,437944.2735
559,F,477035.71428571426,0.25,0.25,0,529685.4639
560,F,1584776.1904761905,0.25,0.25,0,529685.4639
561,G,1317246.0317460317,0.125,0,0,578589.38449
562,E,3130326.884920635,0,0,0,410945.0876
563,A,900919.0476190476,0.25,0.375,0.16666666666666669,423139.2941
564,G,1405257.9365079366,0.125,0,0,578589.38449
565,B,513797.6182142857,0.5,0.5,0.3333333333333333,608804.3096
566,B,3555857.1428571427,0.125,0,0,608804.3096
567,A,1057875,0.25,0.25,0,423139.2941
568,A,4562142.857142857,0.2916666666666667,0.2916666666666667,0.05555555555555555,423139.2941
569,A,1244919.0476190476,0,0,0,423139.2941
570,A,949815.4761904762,0.125,0.125,0.16666666666666669,423139.2941
571,G,2166526.1904761903,0.041666666666666664,0.041666666666666664,0.05555555555555555,578589.38449
572,G,1026428.5714285715,0.5,0.5,0.3333333333333333,578589.38449
573,E,716997.619047619,0.25,0.25,0,410945.0876
574,G,706102.380952381,0.2916666666666667,0.16666666666666669,0.2222222222222222,578589.38449
575,G,1638782.738095238,0.2916666666666667,0.2916666666666667,0.05555555555555555,578589.38449
576,A,799869.0476190476,0.375,0.375,0.16666666666666669,423139.2941
577,D,2459030.9523809524,0.125,0.25,0,579742.9057
578,A,2641416.666666667,0.25,0.25,0,423139.2941
579,A,1322342.261904762,0,0,0,423139.2941
580,B,468432.53968253965,0.2916666666666667,0.2916666666666667,0.05555555555555555,608804.3096
581,A,2642046.752098925,0.16666666666666669,0.16666666666666669,0.2222222222222222,423139.2941
582,B,1258783.3321039393,0.25,0.125,0.16666666666666669,608804.3096
583,D,1118564.1757674345,0.25,0.125,0.16666666666666669,579742.9057
584,G,655468.5317460317,0.16666666666666669,0.041666666666666664,0.05555555555555555,578589.38449
585,G,2097226.1904761903,0.375,0.375,0.16666666666666669,578589.38449
586,F,862755.9523809524,0.4166666666666667,0.2916666666666667,0.38888888888888884,529685.4639
587,B,674535.7142857143,0.25,0.25,0,608804.3096
588,G,1369297.869047619,0.25,0.25,0,578589.38449
589,A,580708.3333333333,0.4583333333333333,0.4583333333333333,0.2777777777777778,423139.2941
590,C,1453780.9523809527,0.125,0,0,437944.2735
